category,sub_category,city,name,area,address,phone_no_1,phone_no_2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkdin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_for_two,facebook_Url,linkdin_Url,twitter_Url,phone_no_1.1,linkedin_url
Shopping,Supermarkets,Rajupalam,Om Supermarket,"HQJH+9MC, Main Road. Marrichetlapalem Marrichetlapalem","HQJH+9MC, Main Road. Marrichetlapalem Marrichetlapalem, Andhra Pradesh 523264",091779 99919,,,,Andhra Pradesh,India,,,,3.8,,,,,523264.0,,,,,,,,,,
Shopping,Supermarkets,Rajupalam,LALU KIRANA & GENARAL STORES,"Gopinenipalem, Andhra Pradesh 521178","Gopinenipalem, Andhra Pradesh 521178",,,,,Andhra Pradesh,India,,,,4.5,,,,,521178.0,,,,,,,,,,
Shopping,Supermarkets,Rajupalam,Lemati Seetha Ramaiah House And Shop,"22PH+855, Kotha Mallayapalem","22PH+855, Kotha Mallayapalem, Andhra Pradesh 523301",,,,,Andhra Pradesh,India,,,,4.3,,,,,523301.0,,,,,,,,,,
Shopping,Supermarkets,Rajupalam,Lokanadham grocery,"HV8P+CW3, Isakapalem","HV8P+CW3, Isakapalem, Andhra Pradesh 524305",,,,,Andhra Pradesh,India,,,,3.7,,,,,524305.0,,,,,,,,,,
Shopping,Supermarkets,Rajupalam,KrishnaRao General Store,"8QJV+7XP, Bhadrirajupalem","8QJV+7XP, Bhadrirajupalem, Andhra Pradesh 521163",,,,,Andhra Pradesh,India,,,,4.2,,,,,521163.0,,,,,,,,,,
Shopping,Supermarkets,Rajupalam,Sai general Store,"379Q+MF4, Rajupalem Rd","379Q+MF4, Rajupalem Rd, Peddareddipalle, Andhra Pradesh 524236",,,,,Andhra Pradesh,India,,,,,,,,,524236.0,,,,,,,,,,
Shopping,Supermarkets,Rajupalam,KM SUPERMARKET (à°¸à±‚à°ªà°°à± à°®à°¾à°°à±à°•à±†à°Ÿà±),"M.V, Raju palem","M.V, Raju palem, Karalapalem, Andhra Pradesh 522111",076739 58132,,,,Andhra Pradesh,India,,,,1.0,,,,,522111.0,,,,,,,,,,
Shopping,Supermarkets,Rajupalam,Raghupathirao&padhma general store.,"Boddurai Bazar, J","Boddurai Bazar, J, Kondamur, Janakavaram Panguluru, Andhra Pradesh 523261",,,,,Andhra Pradesh,India,,,,3.8,,,,,523261.0,,,,,,,,,,
Shopping,Supermarkets,Rajupalam,Amrutha Fancy (gift center bookstall),"Karlapalem - Ganpavaram Rd, Karalapalem","Karlapalem - Ganpavaram Rd, Karalapalem, Andhra Pradesh 522111",099590 95596,,,,Andhra Pradesh,India,,,,3.9,,,,,522111.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,My Best Store Supermarket,"Razole, Andhra Pradesh 533242","Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,3.9,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Razole Market Yard,"FRGP+QVV, Razole","FRGP+QVV, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,3.8,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Sai sri super bazar,"beside sai baba temple, Razole","beside sai baba temple, Razole, Andhra Pradesh 533242",098492 63216,,,,Andhra Pradesh,India,,,,4.5,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Sri Ganesh Fancy And General Stores,"SRI GANESH FANCY &GENERAL STORES, Bridge","SRI GANESH FANCY &GENERAL STORES, Bridge, B. Savaram, Razole, Andhra Pradesh 533242",088978 94333,,,,Andhra Pradesh,India,,,,4.2,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Sumithra Super Market,"Shop No.10-35 Main Road, Mandal","Shop No.10-35 Main Road, Mandal, near Lakshmi Speciality Hospital, Razole, Andhra Pradesh 533242",090632 55936,,,,Andhra Pradesh,India,,,,3.0,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,PR Mart,"FRFP+JRV, Razole","FRFP+JRV, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,4.4,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Vijay kirana and general stores,"FRGV+4WP, Razole - Ponnamanda Rd","FRGV+4WP, Razole - Ponnamanda Rd, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,4.4,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Bigbasket razole,"7-08, near petrol bunk","7-08, near petrol bunk, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,K.Tatayya Kirana & General Store,"K.Tatayya Kirana & General Store, Chintalapalli","K.Tatayya Kirana & General Store, Chintalapalli, near Main Road, Razole, Andhra Pradesh 533244",091008 79943,,,,Andhra Pradesh,India,,,,4.4,,,,,533244.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Lakshmi Ganapathi General Store & Fancy,"Sainadh Veligotla Apartment, Razole","Sainadh Veligotla Apartment, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Srinivas kirana & General Stores,"CVR2+WJ9, Razole","CVR2+WJ9, Razole, Andhra Pradesh 533244",,,,,Andhra Pradesh,India,,,,5.0,,,,,533244.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Annapurna Sweet Home,"FRHR+C9F, Razole","FRHR+C9F, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,3.9,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,BBB supermart,"FRCP+X79, Razole","FRCP+X79, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,4.0,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Thanivatha super market,"Mulikipalli, Razole","Mulikipalli, Razole, Andhra Pradesh 533248",099081 23445,,,,Andhra Pradesh,India,,,,5.0,,,,,533248.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,S.L.R Sri satya Sai Vegetables,"FRMW+GXF, Razole","FRMW+GXF, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,5.0,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,Siva kirana add janrals and cool drinks,"FRFR+W43, Razole","FRFR+W43, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,SRI RAVURI SUPER MART,"Dor No 7, 222 Kotta M D","Dor No 7, 222 Kotta M D, Road, Razole, Andhra Pradesh 533242",086395 00510,,,,Andhra Pradesh,India,,,,1.0,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Andhra Pradesh,à°µà°¿à°¶à°¾à°– à°¡à±ˆà°¯à°¿à°°à±€ à°•à±‚à°²à± à°¹à±‹à°®à± & à°œà°¨à°°à°²à±à°¸à±,"FRHR+C9V, NH 216","FRHR+C9V, NH 216, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,My Best Store Supermarket,"Razole, Andhra Pradesh 533242","Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,3.9,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Razole Market Yard,"FRGP+QVV, Razole","FRGP+QVV, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,3.8,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Sumithra Super Market,"Shop No.10-35 Main Road, Mandal","Shop No.10-35 Main Road, Mandal, near Lakshmi Speciality Hospital, Razole, Andhra Pradesh 533242",090632 55936,,,,Andhra Pradesh,India,,,,3.0,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Sai sri super bazar,"beside sai baba temple, Razole","beside sai baba temple, Razole, Andhra Pradesh 533242",098492 63216,,,,Andhra Pradesh,India,,,,4.5,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Sri Ganesh Fancy And General Stores,"SRI GANESH FANCY &GENERAL STORES, Bridge","SRI GANESH FANCY &GENERAL STORES, Bridge, B. Savaram, Razole, Andhra Pradesh 533242",088978 94333,,,,Andhra Pradesh,India,,,,4.2,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,PR Mart,"FRFP+JRV, Razole","FRFP+JRV, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,4.4,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Vijay kirana and general stores,"FRGV+4WP, Razole - Ponnamanda Rd","FRGV+4WP, Razole - Ponnamanda Rd, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,4.4,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,AMMA SUPER MARKET,"1-1, Main Road","1-1, Main Road, Pasarlapudi, Andhra Pradesh 533247",097010 37593,,,,Andhra Pradesh,India,,,,4.3,,,,,533247.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Bigbasket razole,"7-08, near petrol bunk","7-08, near petrol bunk, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,GoFresh Super Markets,"Mamidikuduru - Komarada Rd, Mamidikududru","Mamidikuduru - Komarada Rd, Mamidikududru, Andhra Pradesh 533247",,,,,Andhra Pradesh,India,,,,4.3,,,,,533247.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,M R L SUPER MARKET,"SHOP NO.6-8 MANIKANTA COMPLEX MAIN ROAD SANKARAGUPTAM, MANDAL","SHOP NO.6-8 MANIKANTA COMPLEX MAIN ROAD SANKARAGUPTAM, MANDAL, Malikipuram, Andhra Pradesh 533254",084979 17194,,,,Andhra Pradesh,India,,,,4.7,,,,,533254.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Srinivas kirana & General Stores,"CVR2+WJ9, Razole","CVR2+WJ9, Razole, Andhra Pradesh 533244",,,,,Andhra Pradesh,India,,,,5.0,,,,,533244.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Thanivatha super market,"Mulikipalli, Razole","Mulikipalli, Razole, Andhra Pradesh 533248",099081 23445,,,,Andhra Pradesh,India,,,,5.0,,,,,533248.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Tulasi Ram Kirana,"Shop No.6-5/2, Panchayathi Mini Complex","Shop No.6-5/2, Panchayathi Mini Complex, Daily Market, Razole Mandal, Road, near Vegetable market, Tatipaka, Andhra Pradesh 533249",089195 85353,,,,Andhra Pradesh,India,,,,,,,,,533249.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,S.L.R Sri satya Sai Vegetables,"FRMW+GXF, Razole","FRMW+GXF, Razole, Andhra Pradesh 533242",,,,,Andhra Pradesh,India,,,,5.0,,,,,533242.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Sri Bhaskar Super Market,"Shop No.1, Razole Mandal","Shop No.1, Razole Mandal, 91/1, Main Road, Kunavaram, Andhra Pradesh 533248",099494 48936,,,,Andhra Pradesh,India,,,,,,,,,533248.0,,,,,,,,,,
Shopping,Supermarkets,Razole Mandal,Pavan Ram Super Market,"Shop No.5-3/2, Pavan Ram Complex","Shop No.5-3/2, Pavan Ram Complex, Razole Mandal, Main Road, opposite Indian Bank, Kadali, Andhra Pradesh 533248",099494 48937,,,,Andhra Pradesh,India,,,,,,,,,533248.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Jagan Stores,"5MFW+4CJ, Seethanagaram","5MFW+4CJ, Seethanagaram, Andhra Pradesh 533287",,,,,Andhra Pradesh,India,,,,3.9,,,,,533287.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Saranam Sai Super Market,"5R9J+989, Rampachodavaram - Rajahmundry Rd","5R9J+989, Rampachodavaram - Rajahmundry Rd, Korukonda, Andhra Pradesh 533283",,,,,Andhra Pradesh,India,,,,4.0,,,,,533283.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,MINI REDDY SWEETS AND BAKERY,"opposite geetha Balaji theatre, Seethanagaram","opposite geetha Balaji theatre, Seethanagaram, Andhra Pradesh 533287",099855 27770,,,,Andhra Pradesh,India,,,,4.0,,,,,533287.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,SUPER M,"78HP+4J5, New Colony","78HP+4J5, New Colony, Gajapatinagaram, Andhra Pradesh 535270",,,,,Andhra Pradesh,India,,,,4.5,,,,,535270.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,D Mart,"2QMQ+HW5, Katheru","2QMQ+HW5, Katheru, Rajamahendravaram, Andhra Pradesh 533105",022 3340 0500,,dmartindia.com,,Andhra Pradesh,India,,,,4.1,,,,,533105.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Vijetha supermarkets ramaraopet,"X66J+32V, Seshasai St","X66J+32V, Seshasai St, Rama Rao Peta, Kakinada, Andhra Pradesh 533004",093469 72237,,,,Andhra Pradesh,India,,,,4.1,,,,,533004.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Ns Venkatanagaram,"CFJP+97F, Thatipaka Jagan Nadha Nagaram","CFJP+97F, Thatipaka Jagan Nadha Nagaram, Andhra Pradesh 533407",099664 56664,,,,Andhra Pradesh,India,,,,3.8,,,,,533407.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Godavari Super Market,"Pedathadivada, Andhra Pradesh 535006","Pedathadivada, Andhra Pradesh 535006",099486 57181,,,,Andhra Pradesh,India,,,,3.9,,,,,535006.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Sakhila Super Market,"Phase -7, Shop no - HIG","Phase -7, Shop no - HIG, 201, Duvvada Railway Station Rd, Mathrushree Layout, Vuda Colony, Kurmannapalem, Visakhapatnam, Andhra Pradesh 530046",090008 85825,,,,Andhra Pradesh,India,,,,3.8,,,,,530046.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Pulavarthi's Super Bazar,"Sriram Nagar, Jaggampeta","Sriram Nagar, Jaggampeta, Andhra Pradesh 533435",088522 33791,,,,Andhra Pradesh,India,,,,4.1,,,,,533435.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,SRI PRASANNA VIGNESWARA SUPERBAZAR,"Kutukuluru Rd, Ramavaram","Kutukuluru Rd, Ramavaram, Kutukuluru, Andhra Pradesh 533264",095516 24444,,,,Andhra Pradesh,India,,,,4.7,,,,,533264.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,shree sai chandra super mart,"goldmine business center opp sky line appartment, Yendada","goldmine business center opp sky line appartment, Yendada, Visakhapatnam, Andhra Pradesh 530045",088976 09975,,,,Andhra Pradesh,India,,,,4.2,,,,,530045.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,More Supermarket - SM R V Nagar,"23-1-33, Korukonda Rd","23-1-33, Korukonda Rd, opposite Hanuman Temple, Ramakrishna Vivekananda Nagar, Mallikarjuna Nagar, Rajamahendravaram, Andhra Pradesh 533103",081081 38000,,moreretail.in,,Andhra Pradesh,India,,,,3.9,,,,,533103.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Sri Damayanthi Supermarket,"Balaji Gardens, Shop No 1","Balaji Gardens, Shop No 1,2 ,Ground floor. Sreemitra Heights Apartments, Simhachalam Rd, Narasimha Nagar, Gopalapatnam, Simhachalam, Visakhapatnam, Andhra Pradesh 530027",077803 76767,,,,Andhra Pradesh,India,,,,3.9,,,,,530027.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Victory bazar,"D.no 4-48 oppsuryachandra school, Chinnakondepudi","D.no 4-48 oppsuryachandra school, Chinnakondepudi, Andhra Pradesh 533287",,,,,Andhra Pradesh,India,,,,3.7,,,,,533287.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,More Supermarket - Rajam,"FM26+38R, Sree Seetharama Complex","FM26+38R, Sree Seetharama Complex, Palakonda - Rajam Rd, Razam, Andhra Pradesh 532127",081081 38000,,moreretail.in,,Andhra Pradesh,India,,,,3.8,,,,,532127.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,AMMA SUPER MARKET,"1-1, Main Road","1-1, Main Road, Pasarlapudi, Andhra Pradesh 533247",097010 37593,,,,Andhra Pradesh,India,,,,4.3,,,,,533247.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,Ayyappa Super Market,"218, Alluri Sitarama Raju Marg","218, Alluri Sitarama Raju Marg, Dayal Nagar Colony, Vishalakshi Nagar, Visakhapatnam, Andhra Pradesh 530043",,,,,Andhra Pradesh,India,,,,4.3,,,,,530043.0,,,,,,,,,,
Shopping,Supermarkets,Seethanagaram,SambaMurthy Kirana Store,"Rayadupakalu Road, Kolamuru","Rayadupakalu Road, Kolamuru, Andhra Pradesh 533102",,,,,Andhra Pradesh,India,,,,3.9,,,,,533102.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Reliance SMART Superstore,"WN 33, No 101","WN 33, No 101, DN 1/47/105, KN Rd, Andhra Pradesh 534101",1800 891 0001,,stores.reliancesmartbazaar.com,,Andhra Pradesh,India,,,,3.9,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,More Supermarket - Tadepalligudem,"Ambedkar Nagar, Tadepalligudem","Ambedkar Nagar, Tadepalligudem, Andhra Pradesh 534101",081081 38000,,moreretail.in,,Andhra Pradesh,India,,,,3.8,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,G M R SUPER MARKET,"Main Road, Ramarao Peta","Main Road, Ramarao Peta, Tadepalligudem, Andhra Pradesh 534101",090108 16493,,,,Andhra Pradesh,India,,,,3.8,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Vijetha supermarket-Tadepalligudem,"RG9F+PM6, Housing Board Colony","RG9F+PM6, Housing Board Colony, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.4,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,D Mart Tadepalligudem,"RGG6+WV6, Housing Board Colony","RGG6+WV6, Housing Board Colony, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.3,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Aparna Super Bazar,"Ramarao Peta, Tadepalligudem","Ramarao Peta, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.6,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Tadapalligudam Reilance,"Tadepalligudem - Nallajerla Rd, Ambedkar Nagar","Tadepalligudem - Nallajerla Rd, Ambedkar Nagar, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.1,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Dhanalakshmi Departmental Store,"RG6H+VF2, Tadepalligudem - Nallajerla Rd","RG6H+VF2, Tadepalligudem - Nallajerla Rd, Ambedkar Nagar, Tadepalligudem, Andhra Pradesh 534101",094410 34646,,,,Andhra Pradesh,India,,,,4.8,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Reliance SMART Point,"Survey no.13, 1","Survey no.13, 1, Eluru Rd, Ramachandraraopeta, Venkatasubbayya Colony, Tadepalligudem, Andhra Pradesh 534102",,,relianceretail.com,,Andhra Pradesh,India,,,,3.5,,,,,534102.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Anjibabu Departmental Stores,"Subbaraopet, Tadepalligudem","Subbaraopet, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,3.5,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Tadepallegudem Market,"RG3J+RMP, Savitrupet","RG3J+RMP, Savitrupet, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.0,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,BALA BALAJI SUPER MARKET,"RGGC+552, Housing Board Colony Rd","RGGC+552, Housing Board Colony Rd, Housing Board Colony, Tadepalligudem, Andhra Pradesh 534101",097032 44445,,,,Andhra Pradesh,India,,,,4.1,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,DMart - Tadepalligudem,"ward no: 2, Kadakatla","ward no: 2, Kadakatla, Survey no: 280/3, 263, Tadepalligudem - Nallajerla Rd, Tadepalligudem, Andhra Pradesh 534101",,,dmartindia.com,,Andhra Pradesh,India,,,,4.1,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,SSS Super Market Departmental Stores,"Karri Satyavathi Nagar, Tadepalligudem","Karri Satyavathi Nagar, Tadepalligudem, Andhra Pradesh 534101",098498 62348,,,,Andhra Pradesh,India,,,,3.8,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Hemasai Departmental Stores,"Ramarao Peta, Tadepalligudem","Ramarao Peta, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.6,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Sai Manikanta Kirana,"RG4J+763, e v m high school","RG4J+763, e v m high school, Tadepalligudem - Nallajerla Rd, Venkatramannagudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.4,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Sri Annapurna Visweswara Books & General Stores,"Tadepalligudem - Nallajerla Rd, Karri Satyavathi Nagar","Tadepalligudem - Nallajerla Rd, Karri Satyavathi Nagar, Tadepalligudem, Andhra Pradesh 534101",099489 66889,,,,Andhra Pradesh,India,,,,4.2,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,"D-Mart, Tanuku","NH 16 INFRONT NOVELTYS REDDY AND REDDY SHOW ROOM Door no 23-4-15, Sajjapuram","NH 16 INFRONT NOVELTYS REDDY AND REDDY SHOW ROOM Door no 23-4-15, Sajjapuram, Tanuku, Andhra Pradesh 534211",022 6812 0900,,dmartindia.com,,Andhra Pradesh,India,,,,4.2,,,,,534211.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,D Mart Eluru,"P39X+232, Pathebada Rd","P39X+232, Pathebada Rd, Chanikyapuri Colony, Powerpet, Eluru, Sanivarapupeta, Andhra Pradesh 534002",022 3340 0500,,dmartindia.com,,Andhra Pradesh,India,,,,4.1,,,,,534002.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,Tippani Appara Shop,"RG79+MXG, Unnamed Road","RG79+MXG, Unnamed Road, Teachers Colony, Ambedkar Nagar, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.0,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,GRV fruits,"Market, Savitrupet","Market, Savitrupet, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.0,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Tadepalligudem Mandalam,lab super bazar,"RGFH+M9G, Ganesh Nagar","RGFH+M9G, Ganesh Nagar, Tadepalligudem, Andhra Pradesh 534101",,,,,Andhra Pradesh,India,,,,4.1,,,,,534101.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,HAPPY SUPERMART VONTIMITTA KADAPA,"back said Besaid, Indian oil petrol bunk","back said Besaid, Indian oil petrol bunk, Kadapa - Tirupati Rd, near kalyanavedik Rayalasima hotel, Vontimitta, Andhra Pradesh 516213",,,,,Andhra Pradesh,India,,,,4.7,,,,,516213.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,KADAPA SUPER MARKET,"42/23, opp. Srinivasa Residency","42/23, opp. Srinivasa Residency, N.G.O Colony, Kadapa, Andhra Pradesh 516002",098667 79669,,,,Andhra Pradesh,India,,,,4.1,,,,,516002.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Vivekananda Grocery,"Unnamed Road, Puttampalli","Unnamed Road, Puttampalli, Andhra Pradesh 516002",099490 37196,,,,Andhra Pradesh,India,,,,4.3,,,,,516002.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Iqbal Super Mart,"Kadapa - Gooty Rd, Hussain Miah Colony","Kadapa - Gooty Rd, Hussain Miah Colony, Chemmumiahpet, Ravindra Nagar, Kadapa, Andhra Pradesh 516003",,,,,Andhra Pradesh,India,,,,4.0,,,,,516003.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Vijaya Lakshmi Supermarket,"Durga Nilayam, Main Road","Durga Nilayam, Main Road, beside Indian Bank, Kavitam, Andhra Pradesh 534338",095631 16789,,,,Andhra Pradesh,India,,,,4.9,,,,,534338.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Anu super market,"R K Nagar, Co-operative Colony","R K Nagar, Co-operative Colony, Kadapa, Andhra Pradesh 516002",097034 21905,,,,Andhra Pradesh,India,,,,3.7,,,,,516002.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Vss Supermarket,"FR8R+97P, RTC colony","FR8R+97P, RTC colony, Kadapa, Andhra Pradesh 516004",095050 05331,,,,Andhra Pradesh,India,,,,4.1,,,,,516004.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,SLV super market,"FR9V+38, Reddy Colony","FR9V+38, Reddy Colony, N.G.O Colony, Kadapa, Andhra Pradesh 516002",,,,,Andhra Pradesh,India,,,,4.0,,,,,516002.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Kokila Super Market,"Bhavani Nagar, Almaspet","Bhavani Nagar, Almaspet, Kadapa, Andhra Pradesh 516001",099662 09400,,,,Andhra Pradesh,India,,,,4.2,,,,,516001.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Vignesh Mart,"RTC colony, Kadapa","RTC colony, Kadapa, Puttampalli, Andhra Pradesh 516004",,,,,Andhra Pradesh,India,,,,,,,,,516004.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,SuperK - Baba super market,"Main Road, Vemula","Main Road, Vemula, Andhra Pradesh 516349",070324 51706,,,,Andhra Pradesh,India,,,,4.6,,,,,516349.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Dharma Super Market,"Thambillavaripalli, Anantharajupeta - Y Kota Rd","Thambillavaripalli, Anantharajupeta - Y Kota Rd, Koduru, Andhra Pradesh 516105",063050 54604,,,,Andhra Pradesh,India,,,,4.3,,,,,516105.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Uma General Shop,"1shop, Vontimitta","1shop, Vontimitta, Andhra Pradesh 516247",077805 57328,,,,Andhra Pradesh,India,,,,5.0,,,,,516247.0,,,,,,,,,,
Shopping,Supermarkets,Vontimitta,Marqt Fresh Supermarket,"Behind Mahendra Enclave, NH16","Behind Mahendra Enclave, NH16, opp. Amaravathi Play School, Tadepalle, Andhra Pradesh 522501",094904 19619,,,,Andhra Pradesh,India,,,,4.4,,,,,522501.0,,,,,,,,,,
